Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated
1,20:24:31.895,Quaker Bot Long Strafes,MGV2,2.69s,250,100,0.4,110,500,0.22,false
2,20:24:34.520,Quaker Bot Long Strafes,MGV2,2.134s,170,90,0.529,120,340,0.353,false
3,20:24:35.678,Quaker Bot Long Strafes,MGV2,0.56s,90,60,0.667,120,180,0.667,false
4,20:24:38.494,Quaker Bot Long Strafes,MGV2,2.402s,190,60,0.316,120,380,0.316,false
5,20:24:40.324,Quaker Bot Long Strafes,MGV2,0.697s,110,60,0.545,120,220,0.545,false
6,20:24:43.597,Quaker Bot Long Strafes,MGV2,2.41s,210,80,0.381,120,420,0.286,false
7,20:24:46.475,Quaker Bot Long Strafes,MGV2,2.269s,190,60,0.316,110,380,0.289,false
8,20:24:48.307,Quaker Bot Long Strafes,MGV2,1.046s,160,70,0.438,110,320,0.344,false
9,20:24:49.650,Quaker Bot Long Strafes,MGV2,0.556s,90,50,0.556,100,180,0.556,false
10,20:24:52.712,Quaker Bot Long Strafes,MGV2,2.908s,220,110,0.5,110,440,0.25,false
11,20:24:54.661,Quaker Bot Long Strafes,MGV2,1.416s,130,100,0.769,120,260,0.462,false
12,20:24:58.764,Quaker Bot Long Strafes,MGV2,3.505s,310,70,0.226,110,620,0.177,false
13,20:24:59.987,Quaker Bot Long Strafes,MGV2,0.629s,100,80,0.8,110,200,0.55,false
14,20:25:01.851,Quaker Bot Long Strafes,MGV2,0.906s,140,70,0.5,140,280,0.5,false
15,20:25:03.313,Quaker Bot Long Strafes,MGV2,0.489s,80,60,0.75,120,160,0.75,false
16,20:25:05.134,Quaker Bot Long Strafes,MGV2,0.696s,110,80,0.727,120,220,0.545,false
17,20:25:06.750,Quaker Bot Long Strafes,MGV2,1.046s,160,110,0.688,110,320,0.344,false
18,20:25:07.901,Quaker Bot Long Strafes,MGV2,0.416s,70,70,1,90,140,0.643,false
